Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","002","Africa","5510","Production","01321","Pomelos and grapefruits","1997","1997","t","415020.65","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01321","Pomelos and grapefruits","1998","1998","t","434587.54","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01321","Pomelos and grapefruits","1999","1999","t","472578.05","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01321","Pomelos and grapefruits","2000","2000","t","571147.41","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01321","Pomelos and grapefruits","2001","2001","t","560365.55","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01321","Pomelos and grapefruits","2002","2002","t","585323.78","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01321","Pomelos and grapefruits","2003","2003","t","647696.45","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01321","Pomelos and grapefruits","2004","2004","t","654055.63","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01321","Pomelos and grapefruits","2005","2005","t","692508.01","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01321","Pomelos and grapefruits","2006","2006","t","756596.62","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01321","Pomelos and grapefruits","2007","2007","t","752940.6","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01321","Pomelos and grapefruits","2008","2008","t","709138.41","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01321","Pomelos and grapefruits","2009","2009","t","788418.73","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01321","Pomelos and grapefruits","2010","2010","t","753566.48","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01321","Pomelos and grapefruits","2011","2011","t","830700.74","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01321","Pomelos and grapefruits","2012","2012","t","743833.38","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01321","Pomelos and grapefruits","2013","2013","t","873547.55","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01321","Pomelos and grapefruits","2014","2014","t","854090.74","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01321","Pomelos and grapefruits","2015","2015","t","847488.24","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01321","Pomelos and grapefruits","2016","2016","t","774842.02","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01321","Pomelos and grapefruits","2017","2017","t","791009.54","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01321","Pomelos and grapefruits","2018","2018","t","923251.77","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01321","Pomelos and grapefruits","2019","2019","t","873977.52","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01321","Pomelos and grapefruits","2020","2020","t","860077.95","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01321","Pomelos and grapefruits","2021","2021","t","882517.01","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01321","Pomelos and grapefruits","2022","2022","t","959871.54","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01321","Pomelos and grapefruits","2023","2023","t","958170.71","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01324","Tangerines, mandarins, clementines","1961","1961","t","211876","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01324","Tangerines, mandarins, clementines","1962","1962","t","241959","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01324","Tangerines, mandarins, clementines","1963","1963","t","241393","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01324","Tangerines, mandarins, clementines","1964","1964","t","278826","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01324","Tangerines, mandarins, clementines","1965","1965","t","278035","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01324","Tangerines, mandarins, clementines","1966","1966","t","295387","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01324","Tangerines, mandarins, clementines","1967","1967","t","334453","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01324","Tangerines, mandarins, clementines","1968","1968","t","339997","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01324","Tangerines, mandarins, clementines","1969","1969","t","383187","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01324","Tangerines, mandarins, clementines","1970","1970","t","394464","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01324","Tangerines, mandarins, clementines","1971","1971","t","451965","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01324","Tangerines, mandarins, clementines","1972","1972","t","455399","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01324","Tangerines, mandarins, clementines","1973","1973","t","444323","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01324","Tangerines, mandarins, clementines","1974","1974","t","486101","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01324","Tangerines, mandarins, clementines","1975","1975","t","405029","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01324","Tangerines, mandarins, clementines","1976","1976","t","417262","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01324","Tangerines, mandarins, clementines","1977","1977","t","490739","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01324","Tangerines, mandarins, clementines","1978","1978","t","591039","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01324","Tangerines, mandarins, clementines","1979","1979","t","561530","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01324","Tangerines, mandarins, clementines","1980","1980","t","543873","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01324","Tangerines, mandarins, clementines","1981","1981","t","547741","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01324","Tangerines, mandarins, clementines","1982","1982","t","592072","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01324","Tangerines, mandarins, clementines","1983","1983","t","495465","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01324","Tangerines, mandarins, clementines","1984","1984","t","524608","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01324","Tangerines, mandarins, clementines","1985","1985","t","490172","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01324","Tangerines, mandarins, clementines","1986","1986","t","639702","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01324","Tangerines, mandarins, clementines","1987","1987","t","602808","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01324","Tangerines, mandarins, clementines","1988","1988","t","646746","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01324","Tangerines, mandarins, clementines","1989","1989","t","777704","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01324","Tangerines, mandarins, clementines","1990","1990","t","674317","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01324","Tangerines, mandarins, clementines","1991","1991","t","776199.43","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01324","Tangerines, mandarins, clementines","1992","1992","t","802327.09","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01324","Tangerines, mandarins, clementines","1993","1993","t","718291.51","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01324","Tangerines, mandarins, clementines","1994","1994","t","802684.5","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01324","Tangerines, mandarins, clementines","1995","1995","t","890888.83","E","Estimated value",""
